gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
233878319	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	<p>Robicue, propiedad forestal</p>	979dd240-16f7-11df-b5b3-b8a03c50a862	-26.08923	-54.41216	1011.0		262.0	0.0	0.0	0.0	2004-04-01T02:00Z	1	4	2004	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	MISIONES-AM-5			CC_BY_4_0		Pamela Colcombet			2017-02-19T16:42Z		GEODETIC_DATUM_ASSUMED_WGS84
233878318	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	<p>Puente de Hierro - Lote 70 has (Robicue)</p>	979dd240-16f7-11df-b5b3-b8a03c50a862	-26.09345	-54.41284	1001.49		286.0	0.0	0.0	0.0	2004-04-09T02:00Z	9	4	2004	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	MISIONES-AM-4			CC_BY_4_0		Pamela Colcombet			2017-02-19T16:42Z		GEODETIC_DATUM_ASSUMED_WGS84
233878317	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	<p>30 m del Puente de hierro hacia el pinar (arroyo Elena)</p>	979dd240-16f7-11df-b5b3-b8a03c50a862	-26.09273	-54.41199	1001.49		286.0	0.0	0.0	0.0	2003-07-26T02:00Z	26	7	2003	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	MISIONES-AM-3			CC_BY_4_0		Martinez			2017-02-19T16:42Z		GEODETIC_DATUM_ASSUMED_WGS84
233878316	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	ruta nac. 147 1 km al norte del Centro Operativo Hualtarán	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-12-06T01:00Z	6	12	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-999			CC_BY_4_0		GA. Félix Pereyra y Brig. Raul Ocaña			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878315	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-10-10T02:00Z	10	10	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-998			CC_BY_4_0		Gpque. Horacio López y GA. Félix Pereyra			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878314	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-09-12T02:00Z	12	9	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-997			CC_BY_4_0		Gpque. Horacio López			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878313	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-09-15T02:00Z	15	9	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-996			CC_BY_4_0		GA. Margarito Moreira			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878312	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-31T02:00Z	31	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-853			CC_BY_4_0		Ocana R y Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878311	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	500 m al noroeste de las huellas	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-09-02T02:00Z	2	9	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-852			CC_BY_4_0		Ocana R y Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878310	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-25T02:00Z	25	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-851			CC_BY_4_0		Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878309	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	periferia del PN	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-24T02:00Z	24	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-850			CC_BY_4_0		Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878308	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	periferia del PN	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-24T02:00Z	24	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-849			CC_BY_4_0		Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878307	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	rio cortadera	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-19T02:00Z	19	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-848			CC_BY_4_0		Moreira M			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878306	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	rio cienaguita	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-19T02:00Z	19	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-847			CC_BY_4_0		Moreira M			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878305	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	inicio sendero guanacos	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-16T02:00Z	16	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-846			CC_BY_4_0		Camargo J y Moreira M			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878304	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	Pto Tres Talas	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-11T02:00Z	11	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-845			CC_BY_4_0		Camargo J y Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878303	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-11T02:00Z	11	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-844			CC_BY_4_0		Camargo J y Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878302	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-11T02:00Z	11	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-843			CC_BY_4_0		Camargo J y Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878301	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	inicio sendero guanacos	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-05T02:00Z	5	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-842			CC_BY_4_0		Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878300	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-07-25T02:00Z	25	7	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-841			CC_BY_4_0		Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878299	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	cercanias cerro Portillo	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-07-23T02:00Z	23	7	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-840			CC_BY_4_0		Lopez H, Torres V y Pliverti B			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878298	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	sendero guanacos	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-07-05T02:00Z	5	7	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-839			CC_BY_4_0		Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878297	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	cercacnias del molino - sector oeste	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-27T02:00Z	27	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-838			CC_BY_4_0		Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878296	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-06-11T02:00Z	11	6	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-837			CC_BY_4_0		Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878295	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-06-11T02:00Z	11	6	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-836			CC_BY_4_0		Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878294	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	cruce del rio la aguada	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-26T02:00Z	26	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-835			CC_BY_4_0		Ocana R y Pereyra F			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878293	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	rio potrerillo	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-26T02:00Z	26	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-834			CC_BY_4_0		Pereyra F			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878292	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	rio potrerillo	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-26T02:00Z	26	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-833			CC_BY_4_0		Ocana R			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878291	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR		979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-29T02:00Z	29	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-832			CC_BY_4_0		Ocana R y Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878290	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	represa del molino	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-27T02:00Z	27	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-831			CC_BY_4_0		Moreira M			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878289	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	sendero guanacos	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-21T02:00Z	21	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-830			CC_BY_4_0		Gupque. Lopez, H.			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878288	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	lagarcito - cause del rio	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-17T02:00Z	17	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-829			CC_BY_4_0		Gupque. Lopez, H.			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878287	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	Rio de la aguada	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-03-11T01:00Z	11	3	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-828			CC_BY_4_0		Gupque. Lopez, H.			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878286	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta union rio cortadera y pozo del leon-los banos	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-08-31T02:00Z	31	8	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-817			CC_BY_4_0		Lopez H			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878285	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta Cro la virgen-poedra del condor	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-29T02:00Z	29	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-816			CC_BY_4_0		Personal PN Sierra de las Quijadas			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878284	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta Pto Ocana-Casa de piedra	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-06-11T02:00Z	11	6	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-815			CC_BY_4_0		Lopez H y Vols.			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878283	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta Pto Ocana-Casa de piedra	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-06-11T02:00Z	11	6	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-814			CC_BY_4_0		Lopez H y Vols.			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878282	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta rio pozo del leon-la huella	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-26T02:00Z	26	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-813			CC_BY_4_0		Ocana R y Pereyra F			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878281	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta rio pozo del leon-la huella	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-26T02:00Z	26	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-812			CC_BY_4_0		Ocana R y Pereyra F			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878280	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta Portezuelo rio potrerillo-dique basalto-galpon de los viejos	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-26T02:00Z	26	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-811			CC_BY_4_0		Ocana R y Pereyra F			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878279	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta Portezuelo rio potrerillo-dique basalto-galpon de los viejos	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-26T02:00Z	26	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-810			CC_BY_4_0		Ocana R y Pereyra F			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878278	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta Portezuelo rio potrerillo-dique basalto-galpon de los viejos	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-26T02:00Z	26	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-809			CC_BY_4_0		Ocana R y Pereyra F			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878277	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta Rio El Balde-San Ignacio	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-30T02:00Z	30	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-808			CC_BY_4_0		Moreira M y Ferrante A			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
233878276	e2483380-16f7-11df-b5b3-b8a03c50a862		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	AR	transecta Rio El Balde-San Ignacio	979dd240-16f7-11df-b5b3-b8a03c50a862	0.0	0.0			0.0	0.0	0.0	0.0	2005-05-30T02:00Z	30	5	2005	2435099	2435099	HUMAN_OBSERVATION	APN-AR	AVISTAJES	APN-SQ-807			CC_BY_4_0		Moreira M y Ferrante A			2017-02-19T16:42Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;ZERO_COORDINATE
